CONCERNS,Search,OLD ID#,Fiorella data ID#,FAO - ID,FAO - biblio ID,IN FAO or Fiorella?,# data points,ID#,Source,journal,Year,Geographic_location,Geographic Location - Cleaned,HDI,DemersPelag,EnvTemp,Form,Form - Clean,Season,SeasonCL,Species_from_search,Family,Matt - Comments,not sure,Other Info - INFOODS ONLY,DW protein,DW minerals,DW vitamins,DW FA,Ambig Protein,Ambig Minerals,Ambig Vitamins,Ambig FA,Protein - Sample Weight,Protein - Replicates,Protein - Value,Protein - Variance,Protein - Unit,PrRel,PrSt,Zn - Sample Weight,Zn - Replicates,Zn - Value,Zn - Variance,Zn - Unit,ZnRel,ZnSt,Ca - Sample Weight,Ca - Replicates,Ca - Value,Ca - Variance,Ca - Unit,CaRel,CaSt,Fe - Sample Weight,Fe - Replicates,Fe - Value,Fe - Variance,Fe - Unit,FeRel,FeSt,Se - Sample Weight,Se - Replicates,Se - Value,Se - Variance,Se - Unit,SeRel,SeSt,P - Sample Weight,P - Replicates,P - Value,P - Variance,P - Unit,PRel,PSt,Mg - Sample Weight,Mg - Replicates,Mg - Value,Mg - Variance,Mg - Unit,MgRel,MgSt,Potential mixup with N3.6_PUFA,Potential mixup with Vitamin A (1=does not clearly state total vitamin A),VitA - Sample Weight,VitA - Replicates,VitA - Value,VitA - Variance,VitA - Unit,VitARel,VitASt,VitB12 - Sample Weight,VitB12 - Replicates,VitB12 - Value,VitB12 - Variance,VitB12 - Unit,VitB12Rel,VitB12St,PUFA - Sample Weight,PUFA - Replicates,PUFA - Reported Value,PUFA - Value,PUFA - Variance,PUFA - Unit,PUFARel,PUFASt,EPA - Sample Weight,EPA - Replicates,EPA - Reported Value,EPA - Value,EPA - Variance,EPA - Unit,EPARel,EPASt,DHA - Sample Weight,DHA - Replicates,DHA - Reported Value,DHA - Value,DHA - Variance,DHA - Unit,DHARel,DHASt,O3 - Sample Weight,O3 - Replicates,n.3 - Reported Value,O3 - Value,O3 - Variance,O3 - Unit,O3Rel,O3St,O6 - Sample Weight,O6 - Replicates,n.6 - Reported Value,O6 - Value,O6 - Variance,O6 - Unit,O6Rel,O6St,Count,,,,,,
,Fiorella Data,,931,,,1,5,C_172,"Vlieg, P., J. Lee, & N. D. Grace. (1991) Elemental Concentration of Marine and Freshwater Finfish, and Shellfish from New Zealand Waters."" Journal of Food Composition and Analysis 4.2 : 136-47.",Journal of Food Composition and Analysis,1991,,New Zealand,Very High,benthopelagic,#N/A,light muscle,muscle,,,Cyprinus carpio,Cyprinidae,,,,,,,,,,,,,,,,,,,,,0.5,,mg/100g,0.5,0.06837647,,,29,,mg/100g,29,0.022190975,,,0.72,,mg/100g,0.72,0.050685554,,,,,,,,,,226,,mg/100g,226,0.145732606,,,31,,mg/100g,31,0.200762969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,935,,,1,5,C_173,"Vlieg, P., J. Lee, & N. D. Grace. (1991) Elemental Concentration of Marine and Freshwater Finfish, and Shellfish from New Zealand Waters."" Journal of Food Composition and Analysis 4.2 : 136-47.",Journal of Food Composition and Analysis,1991,,New Zealand,Very High,pelagic-neritic,subtropical,light muscle,muscle,,,Salmo trutta,Salmonidae,,,,,,,,,,,,,,,,,,,,,0.53,,mg/100g,0.53,0.073073731,,,9,,mg/100g,9,0.005126245,,,1.5,,mg/100g,1.5,0.11306679,,,,,,,,,,258,,mg/100g,258,0.168820914,,,28,,mg/100g,28,0.180614136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1017,,,1,4,C_174,"ANDHALE, R., SYED, H., & BHAVSAR, G. Physicochemical and Quality Characteristics of the Fresh Water Catla catla Fish. Trends in Biosciences 10(1) ",Trends in Biosciences,2017,Maharashtra,India,Medium,benthopelagic,subtropical,cleaned and filleted muscle,muscle,,,Gibelion catla,Cyprinidae,,,,,,,,,,,,,,18.3,,%,18.3,0.460750853,,,,,,,,,,540,,mg/100g,540,0.458194825,,,0.1,,mg/100g,0.1,0.001100469,,,,,,,,,,233,,mg/100g,233,0.150783173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1022,,,1,1,C_175,"Ayanda, I. O., Dedeke, G. A., Ekhator, U. I., & Etiebet, M. K. (2018). Proximate composition and heavy metal analysis of three aquatic foods in makoko river, Lagos, Nigeria. Journal of Food Quality, 2018.",Journal of Food Quality,2018,Makoko fish market,Nigeria,Low,benthopelagic,#N/A,"frozen, cleaned and filleted",muscle,,,Oreochromis niloticus,Cichlidae,,,,,,,,,,,,,,23.75,,%,23.75,0.925767918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1058,,,1,4,C_176,"Cortegano, C. A. A., Godoy, L. C. D., Petenuci, M. E., Visentainer, J. V., Affonso, E. G., & Gonçalves, L. U. (2017). Nutritional and lipid profiles of the dorsal and ventral muscles of wild pirarucu. Pesquisa Agropecuária Brasileira, 52(4), 271-276.",Pesquisa Agropecuária Brasileira,2017,Amazonas,Brazil,High,demersal,tropical,"dorsal muscle dissected, freese-dried and packed",muscle,,,Arapaima gigas,Arapaimidae,,,,,,,,,,,,,,13.09,0.56,%,13.09,0.016211604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.822,1.193,g/100g,15.822,0.863740583,,,,0.925,0.473,g/100g,0.925,0.404106597,,,,0.85,0.125,g/100g,0.85,0.181198039,,,,,,,,,,,,,,,,,1,A) Fatty acids given in mg/g of total lipids,,,,,
,Fiorella Data,,1059,,,1,4,C_177,"Cortegano, C. A. A., Godoy, L. C. D., Petenuci, M. E., Visentainer, J. V., Affonso, E. G., & Gonçalves, L. U. (2017). Nutritional and lipid profiles of the dorsal and ventral muscles of wild pirarucu. Pesquisa Agropecuária Brasileira, 52(4), 271-276.",Pesquisa Agropecuária Brasileira,2017,Amazonas,Brazil,High,demersal,tropical,"ventral muscle dissected, freese-dried and packed",muscle,,,Arapaima gigas,Arapaimidae,,,,,,,,,,,,,,14.5,1.33,%,14.5,0.136518771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.318,1.629,g/100g,18.318,1,,,,1.606,0.252,g/100g,1.606,0.701616426,,,,1.063,0.256,g/100g,1.063,0.226604136,,,,,,,,,,,,,,,,,1,A) Fatty acids given in mg/g of total lipids,,,,,
,Fiorella Data,,1060,,,1,1,C_178,"Cui, K., Zhou, F., Ma, Z., & Jiang, S. (2017). Comparison of nutrient composition in wild caught and cultured Cirrhinus molitorella (Valenciennes, 1844). INDIAN JOURNAL OF FISHERIES, 64(1), 80-86.",INDIAN JOURNAL OF FISHERIES,2017,Songtao Reservoir,China,High,benthopelagic,tropical,deboned flesh,muscle,,,Cirrhinus molitorella,Cyprinidae,,,,,,,,,,,,,,18.59,0.36,%,18.59,0.485494881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1061,,,1,1,C_179,"Cui, K., Zhou, F., Ma, Z., & Jiang, S. (2017). Comparison of nutrient composition in wild caught and cultured Cirrhinus molitorella (Valenciennes, 1844). INDIAN JOURNAL OF FISHERIES, 64(1), 80-86.",INDIAN JOURNAL OF FISHERIES,2017,Xijiang River,China,High,benthopelagic,tropical,deboned flesh,muscle,,,Cirrhinus molitorella,Cyprinidae,,,,,,,,,,,,,,17.67,0.39,%,17.67,0.406996587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1062,,,1,1,C_180,"Cui, K., Zhou, F., Ma, Z., & Jiang, S. (2017). Comparison of nutrient composition in wild caught and cultured Cirrhinus molitorella (Valenciennes, 1844). INDIAN JOURNAL OF FISHERIES, 64(1), 80-86.",INDIAN JOURNAL OF FISHERIES,2017,"Aquaculture pond,
Guangdong",China,High,benthopelagic,tropical,deboned flesh,muscle,,,Cirrhinus molitorella,Cyprinidae,,,,,,,,,,,,,,17.22,0.73,%,17.22,0.368600683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1063,,,1,4,C_181,"Dal Bosco, A., Mattioli, S., Mancini, S., Cartoni Mancinelli, A., Cotozzolo, E., & Castellini, C. (2019). Nutritional composition of raw and fried big-scale sand smelt (Atherina boyeri) from trasimeno lake. Italian Journal of Animal Science, 18(1), 608-614.",Italian Journal of Animal Science,2019,Trasimeno lake,Italy,Very High,demersal,subtropical,raw,whole,,,Atherina boyeri,Atherinidae,,,,,,,,,,,,,,18.4,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.71,0,,g/100g,,,,,3.86,0,,g/100g,,,,,10.36,0,,g/100g,,,,,,,,,,,,,,,,,,,1,A) Fatty acids given in % of total fatty acids,,A) % lipids given,,,
,Fiorella Data,,1065,,,1,3,C_182,"Dayal, J. S., Ambasankar, K., Jannathulla, R., Kumuraguruvasagam, K. P., & Kailasam, M. (2019). Nutrient and fatty acid composition of cultured and wild caught gold-spot mullet Liza parsia (Hamilton, 1822). Indian J. Fish, 66(2), 62-70.",Indian J. Fish,2019,Andhra Pradesh,India,Medium,demersal,tropical,"dressed and skin removed - Boneless muscle tissue, collected from both upper dorsal and lower ventral areas of the fish",muscle,,,Chelon parsia,Mugilidae,"A) from brackishwater regions of Krishna River, respectively of Krishna District, Andhra Pradesh, India.",,,,,,,,,,,,,20,0.38,%,20,0.605802048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11503,0.01677,g/100g,0.11503,0.050253386,,,,0.0899,0.0114,g/100g,0.0899,0.019164357,,,,,,,,,,,,,,,,,1,A) Fatty acids given in mg/100g ww,,,,,
,Fiorella Data,,1075,,,1,2,C_183,"Dellinger, M. J., Olson, J. T., Holub, B. J., & Ripley, M. P. (2018). Fatty acids in ten species of fish commonly consumed by the Anishinaabe of the upper Great Lakes. Journal of Great Lakes research, 44(3), 521-526.",Journal of Great Lakes research,2018,Lake Huron,USA,Very High,demersal,temperate,fillet,muscle,,,Sander vitreus,Percidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0485,0.015,g/100g,0.0485,0.021188292,,,,0.1743,0.0565,g/100g,0.1743,0.037156257,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1076,,,1,2,C_184,"Dellinger, M. J., Olson, J. T., Holub, B. J., & Ripley, M. P. (2018). Fatty acids in ten species of fish commonly consumed by the Anishinaabe of the upper Great Lakes. Journal of Great Lakes research, 44(3), 521-526.",Journal of Great Lakes research,2018,Lake Superior,USA,Very High,pelagic-oceanic,temperate,fillet,muscle,,,Osmerus mordax,Osmeridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1787,0.0235,g/100g,0.1787,0.078069026,,,,0.323,0.0368,g/100g,0.323,0.068855255,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1077,,,1,2,C_185,"Dellinger, M. J., Olson, J. T., Holub, B. J., & Ripley, M. P. (2018). Fatty acids in ten species of fish commonly consumed by the Anishinaabe of the upper Great Lakes. Journal of Great Lakes research, 44(3), 521-526.",Journal of Great Lakes research,2018,Lake Huron,USA,Very High,pelagic-neritic,temperate,fillet,muscle,,,Coregonus artedi,Salmonidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2806,0.0782,g/100g,0.2806,0.122586282,,,,0.3203,0.0362,g/100g,0.3203,0.068279685,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1078,,,1,2,C_186,"Dellinger, M. J., Olson, J. T., Holub, B. J., & Ripley, M. P. (2018). Fatty acids in ten species of fish commonly consumed by the Anishinaabe of the upper Great Lakes. Journal of Great Lakes research, 44(3), 521-526.",Journal of Great Lakes research,2018,Lake Huron,USA,Very High,demersal,temperate,fillet,muscle,,,Perca flavescens,Percidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0492,0.0098,g/100g,0.0492,0.021494102,,,,0.1669,0.0185,g/100g,0.1669,0.035578768,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1079,,,1,2,C_187,"Dellinger, M. J., Olson, J. T., Holub, B. J., & Ripley, M. P. (2018). Fatty acids in ten species of fish commonly consumed by the Anishinaabe of the upper Great Lakes. Journal of Great Lakes research, 44(3), 521-526.",Journal of Great Lakes research,2018,Lake Superior,USA,Very High,demersal,temperate,fillet,muscle,,,Coregonus clupeaformis,Salmonidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2142,0.1121,g/100g,0.2142,0.093577982,,,,0.3758,0.0956,g/100g,0.3758,0.080110851,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1080,,,1,2,C_188,"Dellinger, M. J., Olson, J. T., Holub, B. J., & Ripley, M. P. (2018). Fatty acids in ten species of fish commonly consumed by the Anishinaabe of the upper Great Lakes. Journal of Great Lakes research, 44(3), 521-526.",Journal of Great Lakes research,2018,Lake Superior,USA,Very High,benthopelagic,temperate,fillet,muscle,,,Salvelinus namaycush,Salmonidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5679,0.2037,g/100g,0.5679,0.248099607,,,,1.0816,0.3514,g/100g,1.0816,0.230569175,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1141,,,1,8,C_189,"González, M. A., Angón, E., Rodríguez, J., Moya, Á., Martínez, A. G., & Peña, F. (2017). Yield, flesh parameters, and proximate and fatty acid composition in muscle tissue of wild and cultured Vieja Colorada (Cichlasoma festae) in tropical Ecuadorian river. Spanish journal of agricultural research, 15(3), 13.",Spanish journal of agricultural research,2017,Babahoyo River,Ecuador,High,benthopelagic,tropical,flesh,muscle,,,Mesoheros festae,Cichlidae,,,,,,,,,,,,,,16.8,,%,16.8,0.332764505,,,4.86,,mg/100g,4.86,0.751045141,,,184.95,,mg/100g,184.95,0.155253206,,,2.99,,mg/100g,2.99,0.232230945,,,,,,,,,,146.07,,mg/100g,146.07,0.088062342,,,12.8,,mg/100g,12.8,0.078526717,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.289,,g/100g,2.289,1,,,,4.691,,g/100g,4.691,1,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1149,,,1,1,C_190,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Barbonymus balleroides,Cyprinidae,,,,,,,,,,,,,,19.3,,%,19.3,0.546075085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1150,,,1,1,C_191,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Barbonymus gonionotus,Cyprinidae,,,,,,,,,,,,,,14.43,,%,14.43,0.130546075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1151,,,1,1,C_192,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Diplocheilichthys pleurotaenia,Cyprinidae,,,,,,,,,,,,,,19.05,,%,19.05,0.524744027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1153,,,1,1,C_193,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Osteochilus vittatus,Cyprinidae,,,,,,,,,,,,,,18.63,,%,18.63,0.48890785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1154,,,1,1,C_194,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Osteochilus vittatus,Cyprinidae,,,,,,,,,,,,,,17.67,,%,17.67,0.406996587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1155,,,1,1,C_195,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Hampala macrolepidota,Cyprinidae,,,,,,,,,,,,,,19.31,,%,19.31,0.546928328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1156,,,1,1,C_196,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Rasbora argyrotaenia,Cyprinidae,,,,,,,,,,,,,,19.88,,%,19.88,0.59556314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1157,,,1,1,C_197,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Mystacoleucus marginatus,Cyprinidae,,,,,,,,,,,,,,15.64,,%,15.64,0.233788396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1158,,,1,1,C_198,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Chanos chanos,Chanidae,,,,,,,,,,,,,,21.93,,%,21.93,0.770477816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1159,,,1,1,C_199,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Trichopodus pectoralis,Osphronemidae,,,,,,,,,,,,,,18.96,,%,18.96,0.517064846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1160,,,1,1,C_200,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,#N/A,fresh fish material,muscle,,,Oreochromis niloticus,Cichlidae,,,,,,,,,,,,,,18.75,,%,18.75,0.499146758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1161,,,1,1,C_201,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,benthopelagic,tropical,fresh fish material,muscle,,,Channa striata,Channidae,,,,,,,,,,,,,,18.57,,%,18.57,0.483788396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1162,,,1,1,C_202,"Herawati, T., Yustiati, A., Nurhayati, A., & Mustikawati, R. (2018, April). Proximate composition of several fish from Jatigede Reservoir in Sumedang district, West Java. In IOP Conference Series: Earth and Environmental Science (Vol. 137, No. 1, p. 012055). IOP Publishing.",In IOP Conference Series: Earth and Environmental Science,2018,"Jatigede Reservoir, West Java",Indonesia,High,demersal,tropical,fresh fish material,muscle,,,Mystus gulio,Bagridae,,,,,,,,,,,,,,16.9,,%,16.9,0.341296928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fiorella Data,,1173,,,1,9,C_203,"Joshi, V., Akhtar, M. S., Sharma, P., Singh Kushwaha, S., Baruah, D., Ciji, A., ... & Sarma, D. (2017). Himalayan fish manifest higher potential of quality nutrients for human health. Journal of Aquatic Food Product Technology, 26(7), 843-855.",Journal of Aquatic Food Product Technology,2017,western Himalaya,India,Medium,benthopelagic,subtropical,"beheaded,eviscerated and muscle extracted",muscle,,,Schizothorax curvifrons,Cyprinidae,,,,,,,,,,,,,,16.15,,%,16.15,0.277303754,,,6.45,,mg/100g,6.45,1,,,430,,mg/100g,430,0.36433881,,,11.82,,mg/100g,11.82,0.938418524,,,,,,,,,,640,,mg/100g,640,0.44443759,,,90,,mg/100g,90,0.597023346,,,,,,,,,,,,,,,,,,,,0.77277,,g/100g,0.77277,0.042186374,,,7.18,0.00718,,g/100g,0.00718,0.003136741,,,162.67,0.16267,,g/100g,0.16267,0.034677041,,,,,,,,,,,,,,,,,1,,,,,,
,Fiorella Data,,1174,,,1,9,C_204,"Joshi, V., Akhtar, M. S., Sharma, P., Singh Kushwaha, S., Baruah, D., Ciji, A., ... & Sarma, D. (2017). Himalayan fish manifest higher potential of quality nutrients for human health. Journal of Aquatic Food Product Technology, 26(7), 843-855.",Journal of Aquatic Food Product Technology,2017,western Himalaya,India,Medium,benthopelagic,tropical,"beheaded,eviscerated and muscle extracted",muscle,,,Schizothorax esocinus,Cyprinidae,,,,,,,,,,,,,,16.55,,%,16.55,0.311433447,,,4.62,,mg/100g,4.62,0.713467049,,,410,,mg/100g,410,0.34727408,,,11.54,,mg/100g,11.54,0.91602526,,,,,,,,,,680,,mg/100g,680,0.473297975,,,70,,mg/100g,70,0.462697794,,,,,,,,,,,,,,,,,,,,0.53584,,g/100g,0.53584,0.029252102,,,4.46,0.00446,,g/100g,0.00446,0.001948449,,,166.48,0.16648,,g/100g,0.16648,0.035489235,,,,,,,,,,,,,,,,,1,,,,,,
