,Search,Year,GeographicLocation_Cleaned,DemersPelag,Form_Clean,Species_from_search,Family,Order,DepthRangeDeep,BodyShapeI,LMax,EnvTemp,trophic_level,K,tm,nutrient,nutvalue,Habitat
596,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Zinc,1.3222,Marine
636,FAO,1984.0,USA,demersal,muscle,Gadus_macrocephalus,Gadidae,Gadiformes,693.3333333,fusiform,132.0,temperate,4.033333333,0.198000005,3.417973667,Zinc,0.416,Marine
637,FAO,1984.0,USA,demersal,muscle,Gadus_macrocephalus,Gadidae,Gadiformes,693.3333333,fusiform,132.0,temperate,4.033333333,0.198000005,3.417973667,Zinc,0.3627,Marine
638,FAO,1984.0,USA,demersal,muscle,Gadus_macrocephalus,Gadidae,Gadiformes,693.3333333,fusiform,132.0,temperate,4.033333333,0.198000005,3.417973667,Zinc,0.3731,Marine
639,FAO,1984.0,USA,demersal,muscle,Microstomus_pacificus,Pleuronectidae,Pleuronectiformes,1370.0,flat,76.0,temperate,3.2,0.085000001,7.395428,Zinc,0.3428,Marine
640,FAO,1984.0,USA,demersal,muscle,Microstomus_pacificus,Pleuronectidae,Pleuronectiformes,1370.0,flat,76.0,temperate,3.2,0.085000001,7.395428,Zinc,0.3179,Marine
641,FAO,1984.0,USA,demersal,muscle,Microstomus_pacificus,Pleuronectidae,Pleuronectiformes,1370.0,flat,76.0,temperate,3.2,0.085000001,7.395428,Zinc,0.5056,Marine
642,FAO,1984.0,USA,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Zinc,0.3086,Marine
643,FAO,1984.0,USA,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Zinc,0.4396,Marine
644,FAO,1984.0,USA,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Zinc,0.4179,Marine
645,FAO,1984.0,USA,pelagic,muscle,Merluccius_productus,Merlucciidae,Gadiformes,1000.0,elongate,91.0,temperate,4.4,0.129999995,4.831787,Zinc,0.3969,Marine
646,FAO,1984.0,USA,pelagic,muscle,Merluccius_productus,Merlucciidae,Gadiformes,1000.0,elongate,91.0,temperate,4.4,0.129999995,4.831787,Zinc,0.3052,Marine
647,FAO,1984.0,USA,pelagic,muscle,Brama_japonica,Bramidae,Perciformes,620.0,short_deep,61.0,subtropical,4.4,0.185000002,3.351622,Zinc,0.3635,Marine
648,FAO,1984.0,USA,demersal,muscle,Pleurogrammus_monopterygius,Hexagrammidae,Scorpaeniformes,575.0,fusiform,56.5,temperate,3.4,0.460999995,1.515498,Zinc,0.5067,Marine
649,FAO,1984.0,USA,pelagic_neritic,muscle,Alosa_sapidissima,Clupeidae,Clupeiformes,250.0,fusiform,76.0,temperate,3.5,0.200000003,3.211653,Zinc,0.3792,Marine
679,FAO,2007.0,Senegal,benthopelagic,muscle,Pagrus_pagrus,Sparidae,Perciformes,250.0,fusiform,91.0,subtropical,3.9,0.096000001,6.307899,Zinc,0.61,Marine
739,FAO,2008.0,Turkey,pelagic_neritic,muscle,Liza_ramada,Mugilidae,Mugiliformes,10.0,fusiform,50.89,temperate,2.3,0.171000004,3.906506,Zinc,0.425372,Marine
740,FAO,2008.0,Turkey,pelagic_neritic,muscle,Liza_ramada,Mugilidae,Mugiliformes,10.0,fusiform,50.89,temperate,2.3,0.171000004,3.906506,Zinc,0.4046436,Marine
741,FAO,2008.0,Turkey,pelagic_neritic,muscle,Liza_ramada,Mugilidae,Mugiliformes,10.0,fusiform,50.89,temperate,2.3,0.171000004,3.906506,Zinc,0.486213,Marine
743,FAO,2011.0,Iceland,benthopelagic,muscle,Gadus_morhua,Gadidae,Gadiformes,600.0,fusiform,200.0,temperate,4.1,0.164000005,3.842584,Zinc,0.34,Marine
744,FAO,2011.0,Iceland,demersal,muscle,Pleuronectes_platessa,Pleuronectidae,Pleuronectiformes,200.0,flat,100.0,temperate,3.2,0.061999999,10.53358,Zinc,0.48,Marine
745,FAO,2011.0,Iceland,benthopelagic,muscle,Reinhardtius_hippoglossoides,Pleuronectidae,Pleuronectiformes,2000.0,flat,50.0,polar_deep,4.4,0.07,8.58332,Zinc,0.32,Marine
746,FAO,2011.0,Iceland,demersal,muscle,Melanogrammus_aeglefinus,Gadidae,Gadiformes,450.0,fusiform,112.0,temperate,4.0,0.289999992,2.292652,Zinc,0.29,Marine
747,FAO,2011.0,Iceland,benthopelagic,muscle,Cyclopterus_lumpus,Cyclopteridae,Scorpaeniformes,868.0,short_deep,61.0,polar_deep,3.9,0.254999995,2.704648,Zinc,0.61,Marine
748,FAO,2011.0,Iceland,demersal,muscle,Pollachius_virens,Gadidae,Gadiformes,364.0,fusiform,130.0,temperate,4.3,0.195999995,3.068445,Zinc,0.38,Marine
749,FAO,2011.0,Iceland,pelagic,muscle,Sebastes_mentella,Sebastidae,Scorpaeniformes,1441.0,fusiform,58.0,polar_deep,4.1,0.150999993,4.748702,Zinc,0.26,Marine
750,FAO,2011.0,Iceland,pelagic,muscle,Sebastes_norvegicus,Sebastidae,Scorpaeniformes,1000.0,fusiform,100.0,temperate,4.0,0.109999999,6.098522,Zinc,0.31,Marine
751,FAO,2011.0,Iceland,demersal,muscle,Anarhichas_lupus,Anarhichadidae,Perciformes,600.0,elongate,150.0,temperate,3.6,0.120999999,5.109749,Zinc,0.78,Marine
775,FAO,1991.0,Ghana,pelagic_neritic,muscle,Sardinella,Clupeidae,Clupeiformes,81.11111111,fusiform,17.03809525,tropical,2.877777778,0.854523815,1.087036129,Zinc,1.56702,Marine
779,FAO,1996.0,Canada,demersal,muscle,Salvelinus_fontinalis,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.29,2.2,Zinc,0.8,Marine
780,FAO,1996.0,Canada,demersal,muscle,Salvelinus_fontinalis,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.29,2.2,Zinc,0.8,Marine
783,FAO,2009.0,Poland,benthopelagic,muscle,Coregonus_albula,Salmonidae,Salmoniformes,110.8823529,fusiform,48.0,temperate,3.1,0.531000018,1.40532,Zinc,0.626962,Marine
784,FAO,2009.0,Poland,benthopelagic,muscle,Coregonus_albula,Salmonidae,Salmoniformes,110.8823529,fusiform,48.0,temperate,3.1,0.531000018,1.40532,Zinc,0.643461,Marine
801,FAO,2012.0,Norway,pelagic_neritic,muscle,Scomber_scombrus,Scombridae,Perciformes,1000.0,fusiform,60.0,temperate,3.6,0.261999995,2.636997,Zinc,0.62,Marine
802,FAO,2012.0,Norway,benthopelagic,muscle,Reinhardtius_hippoglossoides,Pleuronectidae,Pleuronectiformes,2000.0,flat,50.0,polar_deep,4.4,0.07,8.58332,Zinc,0.3,Marine
803,FAO,2012.0,Norway,demersal,muscle,Hippoglossus_hippoglossus,Pleuronectidae,Pleuronectiformes,2000.0,flat,470.0,temperate,4.0,0.029999999,17.733,Zinc,0.42,Marine
804,FAO,2002.0,Canada,benthopelagic,muscle,Salvelinus_alpinus_alpinus,Salmonidae,Salmoniformes,70.0,fusiform,107.0,temperate,4.39,0.06,10.8,Zinc,0.4,Marine
805,FAO,1992.0,Canada,benthopelagic,muscle,Salvelinus_alpinus_alpinus,Salmonidae,Salmoniformes,70.0,fusiform,107.0,temperate,4.39,0.06,10.8,Zinc,0.6,Marine
806,FAO,1992.0,Canada,benthopelagic,muscle,Salvelinus_alpinus_alpinus,Salmonidae,Salmoniformes,70.0,fusiform,107.0,temperate,4.39,0.06,10.8,Zinc,0.6,Marine
807,FAO,1992.0,Canada,demersal,whole,Myoxocephalus_scorpius,Cottidae,Scorpaeniformes,451.0,fusiform,60.0,polar_deep,3.89,0.34,2.0,Zinc,0.9,Marine
808,FAO,1994.0,Canada,pelagic_neritic,muscle,Coregonus_autumnalis,Salmonidae,Salmoniformes,110.8823529,fusiform,65.0,polar_deep,3.7,0.219999999,3.082266,Zinc,0.4,Marine
809,FAO,1994.0,Canada,demersal,muscle,Stenodus_leucichthys,Salmonidae,Salmoniformes,147.2121212,fusiform,150.0,polar_deep,4.2,0.101000004,5.929621,Zinc,0.3,Marine
816,FAO,2007.0,France,demersal,muscle,Dicentrarchus_labrax,Moronidae,Perciformes,100.0,fusiform,103.0,subtropical,3.5,0.219999999,2.957005,Zinc,0.43,Marine
817,Expert,2016.0,India,reef_associated,muscle,Epinephelus,Serranidae,Perciformes,158.1410256,fusiform,83.39770115,tropical,3.943396226,0.23748276,3.834993422,Zinc,1.0,Marine
818,Expert,2016.0,India,pelagic_neritic,muscle,Euthynnus_affinis,Scombridae,Perciformes,200.0,fusiform,100.0,tropical,4.5,0.444000006,1.43524,Zinc,16.2,Marine
819,Expert,2016.0,India,pelagic,muscle,Katsuwonus_pelamis,Scombridae,Perciformes,260.0,fusiform,110.0,tropical,4.4,0.389999986,1.59151,Zinc,2.8,Marine
820,Expert,2016.0,India,demersal,muscle,Eubleekeria_splendens,Leiognathidae,Perciformes,100.0,short_deep,17.0,tropical,2.9,1.029999971,0.7939364,Zinc,2.5,Marine
821,Expert,2016.0,India,demersal,muscle,Nemipterus_japonicus,Nemipteridae,Perciformes,80.0,fusiform,32.0,tropical,3.8,0.50999999,1.418672,Zinc,12.0,Marine
822,Expert,2016.0,India,pelagic_neritic,muscle,Rastrelliger_kanagurta,Scombridae,Perciformes,90.0,fusiform,38.0,tropical,3.2,1.5,0.5008605,Zinc,13.0,Marine
823,Expert,2016.0,India,pelagic_neritic,muscle,Sardinella_longiceps,Clupeidae,Clupeiformes,200.0,fusiform,23.0,tropical,2.4,0.400000006,1.847685,Zinc,4.0,Marine
824,Expert,2016.0,India,pelagic_neritic,muscle,Stolephorus_commersonnii,Engraulidae,Clupeiformes,50.0,fusiform,10.0,tropical,3.05,0.96,0.9,Zinc,21.0,Marine
825,Expert,2016.0,India,pelagic_neritic,muscle,Stolephorus_waitei,Engraulidae,Clupeiformes,50.0,elongate,151.62,tropical,3.3,0.163000003,5.256953,Zinc,26.0,Marine
826,Expert,2016.0,India,pelagic,muscle,Thunnus_albacares,Scombridae,Perciformes,250.0,fusiform,239.0,tropical,4.4,0.314999998,1.830759,Zinc,12.1,Marine
827,Expert,2016.0,India,benthopelagic,muscle,Trichiurus_lepturus,Trichiuridae,Perciformes,589.0,elongate,234.0,subtropical,4.4,0.289000005,2.06241,Zinc,1.3,Marine
828,Expert,2016.0,India,demersal,muscle,Lates_calcarifer,Latidae,Perciformes,40.0,fusiform,200.0,tropical,3.8,0.125,4.485883,Zinc,5.56,Marine
829,Expert,2016.0,India,benthopelagic,muscle,Mugil_cephalus,Mugilidae,Mugiliformes,120.0,fusiform,100.0,subtropical,2.5,0.230000004,2.869968,Zinc,5.1,Marine
830,Expert,2016.0,India,benthopelagic,muscle,Oncorhynchus_mykiss,Salmonidae,Salmoniformes,200.0,fusiform,122.0,subtropical,4.1,0.698000014,0.9337703,Zinc,1.3,Marine
834,WOS,1994.0,Canada,pelagic_neritic,whole,Thaleichthys_pacificus,Osmeridae,Osmeriformes,300.0,elongate,34.0,temperate,3.25,0.34,2.3,Zinc,1.3,Marine
850,Expert,,India,reef_associated,muscle,Epinephelus,Serranidae,Perciformes,158.1410256,fusiform,83.39770115,tropical,3.943396226,0.23748276,3.834993422,Zinc,1.0,Marine
852,Expert,,India,pelagic,muscle,Katsuwonus_pelamis,Scombridae,Perciformes,260.0,fusiform,110.0,tropical,4.4,0.389999986,1.59151,Zinc,2.8,Marine
853,Expert,,India,demersal,muscle,Eubleekeria_splendens,Leiognathidae,Perciformes,100.0,short_deep,17.0,tropical,2.9,1.029999971,0.7939364,Zinc,2.5,Marine
854,Expert,,India,benthopelagic,muscle,Mugil_cephalus,Mugilidae,Mugiliformes,120.0,fusiform,100.0,subtropical,2.5,0.230000004,2.869968,Zinc,5.1,Marine
855,Expert,,India,demersal,muscle,Nemipterus_japonicus,Nemipteridae,Perciformes,80.0,fusiform,32.0,tropical,3.8,0.50999999,1.418672,Zinc,12.0,Marine
856,Expert,,India,benthopelagic,muscle,Oncorhynchus_mykiss,Salmonidae,Salmoniformes,200.0,fusiform,122.0,subtropical,4.1,0.698000014,0.9337703,Zinc,1.3,Marine
857,Expert,,India,pelagic_neritic,muscle,Rastrelliger_kanagurta,Scombridae,Perciformes,90.0,fusiform,38.0,tropical,3.2,1.5,0.5008605,Zinc,13.0,Marine
858,Expert,,India,pelagic_neritic,muscle,Sardinella_longiceps,Clupeidae,Clupeiformes,200.0,fusiform,23.0,tropical,2.4,0.400000006,1.847685,Zinc,4.0,Marine
859,Expert,,India,pelagic_neritic,muscle,Stolephorus_commersonnii,Engraulidae,Clupeiformes,50.0,fusiform,10.0,tropical,3.05,0.96,0.9,Zinc,21.0,Marine
860,Expert,,India,pelagic_neritic,muscle,Stolephorus_waitei,Engraulidae,Clupeiformes,50.0,elongate,151.62,tropical,3.3,0.163000003,5.256953,Zinc,26.0,Marine
861,Expert,,India,pelagic,muscle,Thunnus_albacares,Scombridae,Perciformes,250.0,fusiform,239.0,tropical,4.4,0.314999998,1.830759,Zinc,12.1,Marine
862,Expert,,India,benthopelagic,muscle,Trichiurus_lepturus,Trichiuridae,Perciformes,589.0,elongate,234.0,subtropical,4.4,0.289000005,2.06241,Zinc,1.3,Marine
863,Expert,,India,demersal,muscle,Lates_calcarifer,Latidae,Perciformes,40.0,fusiform,200.0,tropical,3.8,0.125,4.485883,Zinc,5.56,Marine
864,Expert,,India,pelagic_neritic,muscle,Tenualosa_ilisha,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.9,0.49000001,1.384019,Zinc,0.9,Marine
865,Expert,,India,pelagic_neritic,muscle,Xenentodon_cancila,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.43,1.6,Zinc,21.3,Marine
866,Expert,,India,pelagic_neritic,muscle,Euthynnus_affinis,Scombridae,Perciformes,200.0,fusiform,100.0,tropical,4.5,0.444000006,1.43524,Zinc,16.2,Marine
871,WOS,1982.0,Japan,pelagic,muscle,Thunnus_albacares,Scombridae,Perciformes,250.0,fusiform,239.0,tropical,4.4,0.314999998,1.830759,Zinc,1.1059,Marine
872,WOS,1998.0,Black Sea,pelagic_neritic,muscle,Engraulis_encrasicolus,Engraulidae,Clupeiformes,400.0,elongate,20.0,subtropical,3.12,1.0,1.0,Zinc,2.11,Marine
873,WOS,1998.0,Black Sea,pelagic_neritic,muscle,Sprattus_sprattus,Clupeidae,Clupeiformes,150.0,fusiform,16.0,temperate,3.0,0.529999971,1.558404,Zinc,0.43,Marine
874,WOS,1998.0,Black Sea,pelagic,muscle,Trachurus_mediterraneus,Carangidae,Perciformes,500.0,fusiform,60.0,subtropical,3.8,0.209000006,3.278801,Zinc,0.53,Marine
875,WOS,1998.0,Black Sea,benthopelagic,muscle,Merlangius_merlangus,Gadidae,Gadiformes,200.0,fusiform,70.0,temperate,4.4,0.340000004,2.036024,Zinc,0.33,Marine
876,WOS,1998.0,Black Sea,demersal,muscle,Mullus_barbatus_barbatus,Mullidae,Perciformes,328.0,fusiform,33.2,subtropical,3.14,0.44,1.7,Zinc,0.43,Marine
877,WOS,1998.0,Black Sea,pelagic,muscle,Belone_belone,Belonidae,Beloniformes,237.0,elongate,93.0,temperate,4.2,0.248999998,2.628342,Zinc,0.88,Marine
878,WOS,1998.0,Black Sea,pelagic_neritic,muscle,Alosa_alosa,Clupeidae,Clupeiformes,300.0,fusiform,69.0,temperate,3.0,0.384000003,1.746547,Zinc,0.52,Marine
879,WOS,1998.0,Black Sea,pelagic_neritic,muscle,Spicara_smaris,Sparidae,Perciformes,328.0,elongate,20.0,subtropical,3.16,0.4,2.0,Zinc,0.49,Marine
880,WOS,1998.0,Black Sea,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Zinc,0.76,Marine
881,WOS,2015.0,Spain,demersal,whole_parts,Boops_boops,Sparidae,Perciformes,350.0,fusiform,36.0,subtropical,2.8,0.200000003,3.581794,Zinc,6.59,Marine
882,WOS,2015.0,Spain,demersal,whole_parts,Boops_boops,Sparidae,Perciformes,350.0,fusiform,36.0,subtropical,2.8,0.200000003,3.581794,Zinc,9.93,Marine
883,WOS,2015.0,Spain,benthopelagic,whole_parts,Trisopterus_minutus,Gadidae,Gadiformes,440.0,fusiform,40.0,temperate,3.7,0.178000003,3.956981,Zinc,5.0,Marine
884,WOS,2015.0,Spain,pelagic,whole_parts,Micromesistius_poutassou,Gadidae,Gadiformes,3000.0,elongate,50.0,temperate,4.1,0.36500001,1.946903,Zinc,1.64,Marine
885,WOS,2015.0,Spain,pelagic,whole_parts,Micromesistius_poutassou,Gadidae,Gadiformes,3000.0,elongate,50.0,temperate,4.1,0.36500001,1.946903,Zinc,4.24,Marine
886,WOS,2015.0,Spain,demersal,whole_parts,Mugil,Mugilidae,Mugiliformes,51.66666667,fusiform,48.51428563,tropical,2.45,0.304333335,3.022560693,Zinc,4.22,Marine
887,WOS,2015.0,Spain,pelagic_neritic,whole_parts,Sardina_pilchardus,Clupeidae,Clupeiformes,100.0,fusiform,27.5,subtropical,3.1,0.48300001,1.66429,Zinc,5.99,Marine
888,WOS,2015.0,Spain,pelagic_neritic,whole_parts,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Zinc,2.27,Marine
889,WOS,2014.0,Cameroon,benthopelagic,muscle,Trichiurus_lepturus,Trichiuridae,Perciformes,589.0,elongate,234.0,subtropical,4.4,0.289000005,2.06241,Zinc,1.375,Marine
890,WOS,2014.0,Cameroon,benthopelagic,muscle,Clupea_harengus,Clupeidae,Clupeiformes,364.0,fusiform,45.0,temperate,3.4,0.289999992,2.477548,Zinc,2.33,Marine
891,WOS,2014.0,Cameroon,demersal,muscle,Arius_maculatus,Ariidae,Siluriformes,60.0,fusiform,48.29333346,tropical,3.59,0.25096,3.87925748,Zinc,10.375,Marine
894,WOS,2011.0,Poland,benthopelagic,muscle,Gadus_morhua,Gadidae,Gadiformes,600.0,fusiform,200.0,temperate,4.1,0.164000005,3.842584,Zinc,0.47,Marine
895,WOS,2011.0,Poland,benthopelagic,muscle,Clupea_harengus,Clupeidae,Clupeiformes,364.0,fusiform,45.0,temperate,3.4,0.289999992,2.477548,Zinc,1.07,Marine
896,WOS,2011.0,Poland,benthopelagic,muscle,Salmo_salar,Salmonidae,Salmoniformes,210.0,fusiform,150.0,temperate,4.5,0.200000003,2.964908,Zinc,0.31,Marine
897,WOS,2011.0,Pacific,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Zinc,0.28,Marine
898,WOS,2011.0,Pacific,demersal,muscle,Limanda_aspera,Pleuronectidae,Pleuronectiformes,700.0,flat,49.0,temperate,3.5,0.119999997,5.710003,Zinc,0.26,Marine
912,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Zinc,0.41,Marine
913,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Zinc,0.41,Marine
914,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Zinc,0.39,Marine
915,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Zinc,0.4,Marine
916,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Zinc,0.38,Marine
917,Expert,1989.0,Australia,demersal,muscle,Aldrichetta_forsteri,Mugilidae,Mugiliformes,50.0,fusiform,50.0,temperate,2.51,0.51,1.4,Zinc,1.0,Marine
918,Expert,1989.0,Australia,demersal,muscle,Sillaginodes_punctatus,Sillaginidae,Perciformes,200.0,elongate,72.0,temperate,3.28,0.47,1.4,Zinc,0.82,Marine
919,Expert,2012.0,Australia,demersal,muscle,Mustelus_antarcticus,Triakidae,Carcharhiniformes,350.0,elongate,175.0,temperate,4.45,0.17,3.5,Zinc,0.34,Marine
920,Expert,2012.0,Australia,pelagic_neritic,whole,Sardinops_sagax,Clupeidae,Clupeiformes,200.0,fusiform,39.5,subtropical,2.8,0.340000004,2.210949,Zinc,3.1,Marine
921,Expert,2012.0,Australia,pelagic_neritic,whole,Spratelloides_robustus,Clupeidae,Clupeiformes,50.0,elongate,12.0,subtropical,3.4,1.02,0.8,Zinc,2.8,Marine
0,WOS,2014.0,India,benthopelagic,muscle,Merluccius_merluccius,Cyprinidae,Cypriniformes,,fusiform,182.0,tropical,2.8,0.307,1.8231804459264198,Protein,16.2,Freshwater
1,WOS,2014.0,India,benthopelagic,muscle,Scomber_scombrus,Cyprinidae,Cypriniformes,,fusiform,200.0,tropical,2.19,0.32899999999999996,2.6794020577382596,Protein,15.9,Freshwater
2,WOS,2014.0,India,benthopelagic,muscle,Scomber_scombrus,Cyprinidae,Cypriniformes,,fusiform,100.0,tropical,2.4,0.165666666666667,3.60207854390409,Protein,15.5,Freshwater
3,WOS,2014.0,India,demersal,muscle,Merluccius_gayi_gayi,Bagridae,Siluriformes,,elongate,150.0,tropical,3.76,0.222132112611974,2.7062843418376805,Protein,19.0,Freshwater
4,WOS,2014.0,India,demersal,muscle,Engraulis_encrasicolus,Clariidae,Siluriformes,,elongate,47.0,tropical,3.42,0.71,1.0,Protein,16.4,Brackish
5,WOS,2014.0,India,demersal,muscle,Lophius_piscatorius,Heteropneustidae,Siluriformes,1.0,elongate,31.0,tropical,3.59,0.9225,0.9990043402543292,Protein,16.3,Brackish
6,WOS,2014.0,India,demersal,muscle,Prionace_glauca,Anabantidae,Perciformes,,fusiform,25.0,tropical,2.98,1.4,0.9414889027876221,Protein,16.9,Mixed
7,WOS,2014.0,India,benthopelagic,muscle,Micromesistius_poutassou,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,2.63,1.16272727272727,0.568682689613082,Protein,16.3,Mixed
8,WOS,2014.0,India,benthopelagic,muscle,Galeus_melastomus,Salmonidae,Salmoniformes,200.0,fusiform,122.0,temperate,4.08,0.5358571428571429,2.16263619371283,Protein,17.2,Freshwater
9,WOS,2014.0,India,benthopelagic,muscle,Solea_solea,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Protein,17.2,Freshwater
10,WOS,2014.0,India,pelagic_neritic,muscle,Merluccius_merluccius,Clupidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.89,0.952666666666667,1.32164793790431,Protein,20.7,Brackish
11,WOS,2014.0,India,benthopelagic,muscle,Dicentrarchus_labrax,Cyprinidae,Cypriniformes,,fusiform,20.0,tropical,3.25,0.14,0.8279366761831499,Protein,16.3,Brackish
12,WOS,2014.0,India,benthopelagic,muscle,Sparus_aurata,Cyprinidae,Cypriniformes,,fusiform,275.0,subtropical,2.87,0.07,3.87121626726734,Protein,17.0,Freshwater
13,WOS,2014.0,India,demersal,muscle,Lepidorhombus_boscii,Cyprinidae,Cypriniformes,,fusiform,60.0,subtropical,2.0,0.292563554606402,1.8231804459264198,Protein,16.3,Freshwater
14,WOS,2014.0,India,benthopelagic,muscle,Mullus_surmuletus,Cyprinidae,Cypriniformes,,fusiform,120.0,subtropical,3.0,0.292563554606402,1.8231804459264198,Protein,18.2,Freshwater
15,WOS,2012.0,Malaysia,benthopelagic,muscle,Salmo_salar,Channidae,Perciformes,10.0,elongate,100.0,tropical,3.36,0.35700000000000004,1.844633865966,Protein,13.9,Freshwater
16,WOS,2012.0,Malaysia,benthopelagic,muscle,Sardina_pilchardus,Channidae,Perciformes,10.0,elongate,100.0,tropical,3.36,0.35700000000000004,1.844633865966,Zinc,0.51,Freshwater
17,WOS,2012.0,Malaysia,benthopelagic,muscle,Trachurus_trachurus,Channidae,Perciformes,10.0,elongate,100.0,tropical,3.36,0.35700000000000004,1.844633865966,Calcium,29.0,Freshwater
18,WOS,2012.0,Malaysia,benthopelagic,muscle,Xiphias_gladius,Channidae,Perciformes,10.0,elongate,100.0,tropical,3.36,0.35700000000000004,1.844633865966,Iron,0.64,Freshwater
19,WOS,2015.0,Bangladesh,demersal,whole,Thunnus_thynnus,Mastacembelidae,Synbranchiformes,,elongate,90.0,tropical,2.78,0.24936322534326397,2.81317478563042,Protein,17.9,Freshwater
20,WOS,2015.0,Bangladesh,demersal,whole,Balistes_capriscus,Mastacembelidae,Synbranchiformes,,elongate,90.0,tropical,2.78,0.24936322534326397,2.81317478563042,Zinc,1.1,Freshwater
21,WOS,2015.0,Bangladesh,demersal,whole,Balistes_capriscus,Mastacembelidae,Synbranchiformes,,elongate,90.0,tropical,2.78,0.24936322534326397,2.81317478563042,Calcium,449.0,Freshwater
22,WOS,2015.0,Bangladesh,demersal,whole,Balistes_capriscus,Mastacembelidae,Synbranchiformes,,elongate,90.0,tropical,2.78,0.24936322534326397,2.81317478563042,Iron,1.9,Freshwater
23,WOS,2015.0,Bangladesh,demersal,whole,Balistes_capriscus,Mastacembelidae,Synbranchiformes,,elongate,90.0,tropical,2.78,0.24936322534326397,2.81317478563042,Selenium,12.0,Freshwater
24,WOS,2015.0,Bangladesh,demersal,whole,Balistes_capriscus,Mastacembelidae,Synbranchiformes,,elongate,90.0,tropical,2.78,0.24936322534326397,2.81317478563042,Vitamin A,27.0,Freshwater
25,WOS,2015.0,Bangladesh,benthopelagic,whole,Balistes_capriscus,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.778,0.9037064192307409,Protein,16.6,Brackish
26,WOS,2015.0,Bangladesh,benthopelagic,whole,Clupea_harengus,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.778,0.9037064192307409,Zinc,2.1,Brackish
27,WOS,2015.0,Bangladesh,benthopelagic,whole,Clupea_harengus,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.778,0.9037064192307409,Calcium,790.0,Brackish
28,WOS,2015.0,Bangladesh,benthopelagic,whole,Clupea_harengus,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.778,0.9037064192307409,Iron,2.3,Brackish
29,WOS,2015.0,Bangladesh,benthopelagic,whole,Clupea_harengus,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.778,0.9037064192307409,Selenium,31.0,Brackish
30,WOS,2015.0,Bangladesh,benthopelagic,whole,Clupea_harengus,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.778,0.9037064192307409,Vitamin A,18.0,Brackish
